Convergence Time,Raw Cost,Total Cost,Traffic Cost,Path,Number of Nodes,Number of Connections,Elevation_Function,Num_Nodes,Num_Connections
0.09974074363708496,0.840814771022036,1.2851010332075652,0.44428626218552925,"[14, 48, 40, 17]",50,60,elevation_func_1,50.0,60.0
0.10365009307861328,1.3803722964252372,2.120614506661634,0.740242210236397,"[14, 6, 42]",50,80,elevation_func_1,50.0,80.0
0.09895825386047363,0.39561292217498933,0.7795838769088814,0.3839709547338921,"[2, 20, 15, 38]",50,100,elevation_func_1,50.0,100.0
0.10390782356262207,0.036213634479455026,1.2132838710426563,1.1770702365632013,"[4, 36, 49]",50,120,elevation_func_1,50.0,120.0
0.11673903465270996,0.863633604934344,0.8950379756912741,0.03140437075693003,"[18, 49, 34, 28]",50,140,elevation_func_1,50.0,140.0
0.09998893737792969,0.6578380900580805,1.1490479878271675,0.4912098977690871,"[9, 42, 22]",50,160,elevation_func_1,50.0,160.0
0.1001427173614502,1.5401889643846123,1.5479301815850355,0.0077412172004232005,"[1, 43, 15, 48]",50,180,elevation_func_1,50.0,180.0
0.09530115127563477,1.3226167043397152,1.7818716913346755,0.45925498699496026,"[7, 35, 4, 26]",50,200,elevation_func_1,50.0,200.0
0.14232587814331055,1.7177632418896882,2.3245383472886894,0.6067751053990011,"[28, 16, 58]",60,20,elevation_func_1,60.0,20.0
0.12366485595703125,0.4463259914088258,1.0945279854828749,0.6482019940740491,"[10, 57, 48, 29]",60,40,elevation_func_1,60.0,40.0
0.121826171875,0.032062037051741044,1.2295100261701641,1.197447989118423,"[7, 14, 48]",60,60,elevation_func_1,60.0,60.0
0.12982463836669922,0.0,0.08969276146354122,0.08969276146354122,"[20, 46]",60,80,elevation_func_1,60.0,80.0
0.1382279396057129,1.646643780623808,2.2376430298152474,0.5909992491914395,"[44, 33, 1, 47, 46]",60,100,elevation_func_1,60.0,100.0
0.13756513595581055,0.0,1.3350726529049184,1.3350726529049184,"[33, 46]",60,120,elevation_func_1,60.0,120.0
0.13887810707092285,0.0,0.2916791719565337,0.2916791719565337,"[14, 53]",60,140,elevation_func_1,60.0,140.0
0.13272976875305176,1.1635194417792563,2.043914551636438,0.8803951098571816,"[14, 27, 55]",60,160,elevation_func_1,60.0,160.0
0.1348569393157959,0.0,1.5168113395518223,1.5168113395518223,"[12, 20]",60,180,elevation_func_1,60.0,180.0
0.1322638988494873,0.027672659121276144,0.3709092204527642,0.34323656133148805,"[17, 34, 50]",60,200,elevation_func_1,60.0,200.0
0.19016504287719727,0.0,1.039093537696264,1.039093537696264,"[8, 52]",70,20,elevation_func_1,70.0,20.0
0.17405176162719727,0.0,1.1306076713432434,1.1306076713432434,"[2, 36]",70,40,elevation_func_1,70.0,40.0
0.18766498565673828,1.382854148668804,1.623012808578559,0.24015865990975493,"[33, 59, 55]",70,60,elevation_func_1,70.0,60.0
0.17107391357421875,0.9523679960713793,1.5189124968099865,0.5665445007386072,"[39, 23, 64]",70,80,elevation_func_1,70.0,80.0
0.1757059097290039,1.0081620650101641,1.6800606205627366,0.6718985555525725,"[27, 16, 62]",70,100,elevation_func_1,70.0,100.0
0.16807198524475098,0.0,2.613230132822719,2.613230132822719,"[6, 51]",70,120,elevation_func_1,70.0,120.0
0.1820812225341797,1.3041694683993443,2.51367863394937,1.2095091655500256,"[9, 20, 59, 25]",70,140,elevation_func_1,70.0,140.0
0.17459917068481445,0.7478876778785126,0.9928505675166854,0.2449628896381728,"[5, 14, 30]",70,160,elevation_func_1,70.0,160.0
0.16760993003845215,0.18793909698814337,0.6085557679930265,0.4206166710048831,"[2, 68, 60, 10]",70,180,elevation_func_1,70.0,180.0
0.18935513496398926,0.22001495134782223,0.982143576260367,0.7621286249125447,"[7, 48, 33]",70,200,elevation_func_1,70.0,200.0
0.24236083030700684,0.18095178104622134,0.26024575635140823,0.07929397530518689,"[42, 56, 68]",80,20,elevation_func_1,80.0,20.0
0.2557229995727539,0.0,0.883419398555193,0.883419398555193,"[48, 71]",80,40,elevation_func_1,80.0,40.0
0.22631216049194336,0.0,2.5841581549017567,2.5841581549017567,"[8, 33]",80,60,elevation_func_1,80.0,60.0
0.22039556503295898,1.7895476824125944,2.3524884755245323,0.5629407931119379,"[44, 1, 5, 60]",80,80,elevation_func_1,80.0,80.0
0.21771812438964844,1.1349441733361765,1.1555913214067315,0.02064714807055501,"[57, 64, 73]",80,100,elevation_func_1,80.0,100.0
0.23664188385009766,0.09535676955998662,0.953989643341302,0.8586328737813154,"[6, 22, 31]",80,120,elevation_func_1,80.0,120.0
0.22757387161254883,0.0,1.7125495657406198,1.7125495657406198,"[25, 40]",80,140,elevation_func_1,80.0,140.0
0.2733018398284912,1.3553790447706449,1.8923286063522249,0.53694956158158,"[44, 72, 63]",80,160,elevation_func_1,80.0,160.0
0.25613999366760254,0.4631901560791418,0.9197509843881091,0.45656082830896727,"[21, 15, 79]",80,180,elevation_func_1,80.0,180.0
0.25946903228759766,0.8539636996147548,1.0733677052896229,0.21940400567486806,"[55, 54, 50, 68]",80,200,elevation_func_1,80.0,200.0
0.31218624114990234,0.4771680374756193,1.0973109968353156,0.6201429593596963,"[25, 43, 81]",90,20,elevation_func_1,90.0,20.0
0.33852624893188477,0.0,0.21061795410267314,0.21061795410267314,"[19, 60]",90,40,elevation_func_1,90.0,40.0
0.3160672187805176,0.30648223030064314,0.31627143352577214,0.009789203225128995,"[2, 33, 51, 38]",90,60,elevation_func_1,90.0,60.0
0.32263994216918945,1.464769189552587,2.22035201410229,0.7555828245497032,"[22, 18, 87, 35]",90,80,elevation_func_1,90.0,80.0
0.33216214179992676,1.0906891863964019,1.196358776044073,0.10566958964767115,"[49, 18, 30, 59]",90,100,elevation_func_1,90.0,100.0
0.2837870121002197,0.5639314612727508,1.511733461566297,0.9478020002935461,"[49, 79, 84]",90,120,elevation_func_1,90.0,120.0
0.3184230327606201,0.0,1.4313092602714839,1.4313092602714839,"[56, 83]",90,140,elevation_func_1,90.0,140.0
0.31812477111816406,0.24812420564080728,0.3182765100903051,0.07015230444949783,"[14, 78, 58]",90,160,elevation_func_1,90.0,160.0
0.3124861717224121,0.8502737701363083,1.013337813430819,0.16306404329451074,"[38, 9, 78]",90,180,elevation_func_1,90.0,180.0
0.3123650550842285,0.8056726443747875,1.9116777858555567,1.1060051414807692,"[9, 21, 60]",90,200,elevation_func_1,90.0,200.0
0.40235209465026855,0.4653679733378058,1.378816144283046,0.9134481709452402,"[82, 14, 84]",100,20,elevation_func_1,100.0,20.0
0.39417386054992676,0.20734776974030367,0.6757219113427004,0.46837414160239677,"[57, 50, 60]",100,40,elevation_func_1,100.0,40.0
0.36284899711608887,0.8002499541964692,0.9098154101166378,0.10956545592016864,"[30, 32, 56]",100,60,elevation_func_1,100.0,60.0
0.39496588706970215,0.0,1.226096363124527,1.226096363124527,"[86, 90]",100,80,elevation_func_1,100.0,80.0
0.3865361213684082,0.024598780869122816,0.5239424493849998,0.49934366851587697,"[7, 29, 14]",100,100,elevation_func_1,100.0,100.0
0.3703920841217041,0.8433414218355317,1.071697128103245,0.2283557062677133,"[9, 49, 89, 22]",100,120,elevation_func_1,100.0,120.0
0.36426711082458496,0.0,0.5507748827578263,0.5507748827578263,"[34, 43]",100,140,elevation_func_1,100.0,140.0
0.3971579074859619,0.3074279076163644,0.8807974676567798,0.5733695600404154,"[95, 47, 97]",100,160,elevation_func_1,100.0,160.0
0.4042360782623291,1.0258720400446641,1.055727569824887,0.029855529780222767,"[66, 78, 13, 89]",100,180,elevation_func_1,100.0,180.0
0.3970050811767578,0.7339372439802783,1.0500824862656133,0.316145242285335,"[58, 82, 95]",100,200,elevation_func_1,100.0,200.0
