Convergence Time,Raw Cost,Total Cost,Traffic Cost,Path,Number of Nodes,Number of Connections,Elevation_Function,Num_Nodes,Num_Connections
0.0971531867980957,1.2702551449939203,3.128890879546702,1.8586357345527815,"[29, 31, 42]",50,30,elevation_func_1,50.0,30.0
0.09241509437561035,1.248764760959331,2.0329562784231103,0.7841915174637792,"[18, 22, 46]",50,40,elevation_func_1,50.0,40.0
0.09438395500183105,0.8551128799928231,0.9961576566651797,0.1410447766723566,"[24, 2, 28]",50,50,elevation_func_1,50.0,50.0
0.09592008590698242,2.1370594905396634,2.23562341721413,0.09856392667446645,"[0, 9, 43, 40]",50,60,elevation_func_1,50.0,60.0
0.09914803504943848,1.9874105216415547,2.520180493234819,0.5327699715932643,"[4, 10, 29, 38]",50,70,elevation_func_1,50.0,70.0
0.09263086318969727,0.38302522990881105,0.40660823330822327,0.023583003399412217,"[30, 36, 49]",50,80,elevation_func_1,50.0,80.0
0.0964961051940918,0.44102468335739275,1.0934970488182338,0.6524723654608411,"[1, 22, 40]",50,90,elevation_func_1,50.0,90.0
0.09761500358581543,0.0,2.951855536378052,2.951855536378052,"[22, 33]",50,100,elevation_func_1,50.0,100.0
0.13170218467712402,0.0,0.33734537124207153,0.33734537124207153,"[16, 52]",60,10,elevation_func_1,60.0,10.0
0.1778249740600586,0.8318360071815123,2.839792030359991,2.0079560231784788,"[47, 33, 55]",60,20,elevation_func_1,60.0,20.0
0.1299738883972168,1.927430487554581,3.1460715579574936,1.2186410704029127,"[25, 34, 32, 46]",60,30,elevation_func_1,60.0,30.0
0.13744401931762695,2.0969041244874793,2.9607919022906835,0.8638877778032039,"[10, 0, 8, 29, 19]",60,40,elevation_func_1,60.0,40.0
0.13579702377319336,1.6674990293920078,2.9958686123987777,1.3283695830067699,"[23, 32, 14, 30]",60,50,elevation_func_1,60.0,50.0
0.14617490768432617,0.8956310463694561,0.9199369709433924,0.02430592457393632,"[14, 2, 48, 19]",60,60,elevation_func_1,60.0,60.0
0.15400028228759766,0.06878574105590007,1.7124325831557163,1.6436468420998163,"[21, 9, 43]",60,70,elevation_func_1,60.0,70.0
0.14909982681274414,2.8273157608813824,2.9806825767031606,0.15336681582177825,"[8, 3, 27, 19]",60,80,elevation_func_1,60.0,80.0
0.13457894325256348,0.0,0.4233713948171558,0.4233713948171558,"[22, 47]",60,90,elevation_func_1,60.0,90.0
0.13512301445007324,0.0,1.0517771834134537,1.0517771834134537,"[7, 42]",60,100,elevation_func_1,60.0,100.0
0.17722201347351074,0.8366399534254221,1.1560685294477668,0.31942857602234476,"[16, 41, 3, 47]",70,10,elevation_func_1,70.0,10.0
0.176513671875,0.8839663636902018,1.536314498086765,0.6523481343965631,"[5, 33, 23]",70,20,elevation_func_1,70.0,20.0
0.17194700241088867,1.72549985811562,1.8665218885383705,0.14102203042275052,"[5, 51, 0, 59, 20, 6]",70,30,elevation_func_1,70.0,30.0
0.17932701110839844,0.5845773956773193,1.6335580995966503,1.048980703919331,"[14, 18, 57]",70,40,elevation_func_1,70.0,40.0
0.16739106178283691,0.5818838044300378,0.6788977942830432,0.09701398985300536,"[51, 66, 32, 60]",70,50,elevation_func_1,70.0,50.0
0.19927501678466797,1.5625256807684105,2.087361731394993,0.5248360506265826,"[2, 16, 34, 65]",70,60,elevation_func_1,70.0,60.0
0.19758105278015137,0.9043068964194223,1.1988101172333632,0.29450322081394087,"[21, 4, 34, 22]",70,70,elevation_func_1,70.0,70.0
0.19534587860107422,1.031673536494716,1.7976590771793,0.7659855406845839,"[45, 1, 67]",70,80,elevation_func_1,70.0,80.0
0.20120882987976074,1.2127277647413337,1.4375196585462513,0.2247918938049176,"[42, 18, 66, 68]",70,90,elevation_func_1,70.0,90.0
0.18106675148010254,1.1847806811955075,1.5932410845770306,0.4084604033815231,"[37, 67, 45, 59]",70,100,elevation_func_1,70.0,100.0
0.25396013259887695,0.0,1.2832624092951617,1.2832624092951617,"[4, 57]",80,10,elevation_func_1,80.0,10.0
0.2342820167541504,2.1899633034862385,2.3257359388029037,0.1357726353166655,"[4, 59, 44, 12]",80,20,elevation_func_1,80.0,20.0
0.23540401458740234,0.9895423984099072,1.1012628728419849,0.11172047443207767,"[53, 33, 62]",80,30,elevation_func_1,80.0,30.0
0.24134612083435059,0.7931285342845906,0.8754545451017759,0.08232601081718527,"[41, 12, 75]",80,40,elevation_func_1,80.0,40.0
0.24870586395263672,0.2788486749533814,0.6485381579647354,0.36968948301135396,"[7, 23, 22]",80,50,elevation_func_1,80.0,50.0
0.23887395858764648,0.0,0.05460101530778472,0.05460101530778472,"[45, 66]",80,60,elevation_func_1,80.0,60.0
0.23889899253845215,2.030944846737569,2.488228406422611,0.4572835596850422,"[59, 61, 65, 77]",80,70,elevation_func_1,80.0,70.0
0.24328970909118652,0.5531784903889481,0.9897184208917786,0.4365399305028306,"[39, 71, 34, 53]",80,80,elevation_func_1,80.0,80.0
0.24609589576721191,0.0,1.1290508167274216,1.1290508167274216,"[15, 43]",80,90,elevation_func_1,80.0,90.0
0.2470400333404541,0.0,1.716256082336629,1.716256082336629,"[11, 42]",80,100,elevation_func_1,80.0,100.0
0.3373239040374756,1.6490604818947252,1.861846546078073,0.2127860641833479,"[19, 68, 49, 66, 58, 3, 69]",90,10,elevation_func_1,90.0,10.0
0.33505892753601074,0.0,1.6413201686609213,1.6413201686609213,"[63, 85]",90,20,elevation_func_1,90.0,20.0
0.3069651126861572,0.9312398107709097,1.5994938985690987,0.6682540877981891,"[9, 62, 35]",90,30,elevation_func_1,90.0,30.0
0.3137948513031006,0.7814202992456976,1.054012775226032,0.2725924759803344,"[28, 44, 35]",90,40,elevation_func_1,90.0,40.0
0.3049941062927246,1.3343640535898638,1.5597565245968015,0.2253924710069377,"[5, 71, 49, 50]",90,50,elevation_func_1,90.0,50.0
0.317608118057251,0.0,1.2547503131727455,1.2547503131727455,"[1, 68]",90,60,elevation_func_1,90.0,60.0
0.30060601234436035,1.0768095671255407,1.3315799342567025,0.25477036713116186,"[27, 68, 24, 75, 73]",90,70,elevation_func_1,90.0,70.0
0.32366323471069336,1.6396981926992227,1.8029907842637505,0.1632925915645278,"[1, 6, 31, 82, 10]",90,80,elevation_func_1,90.0,80.0
0.3124709129333496,0.45256220301640115,0.5723354944693715,0.11977329145297033,"[35, 82, 74]",90,90,elevation_func_1,90.0,90.0
0.3156757354736328,0.7094998438661362,2.0312455508837504,1.3217457070176142,"[28, 7, 81]",90,100,elevation_func_1,90.0,100.0
0.39186716079711914,0.15438865535748025,1.0386743822567557,0.8842857268992754,"[16, 33, 95, 83]",100,10,elevation_func_1,100.0,10.0
0.3820970058441162,1.289990059329249,1.4108611124184756,0.12087105308922652,"[69, 36, 79, 88]",100,20,elevation_func_1,100.0,20.0
0.40302491188049316,0.9227653834815441,1.0770096202350632,0.15424423675351906,"[22, 1, 48, 94]",100,30,elevation_func_1,100.0,30.0
0.4214930534362793,1.293551852612137,2.733332587521946,1.439780734909809,"[33, 93, 64]",100,40,elevation_func_1,100.0,40.0
0.35886502265930176,0.6262959428557979,1.0445416963450604,0.4182457534892625,"[16, 81, 52]",100,50,elevation_func_1,100.0,50.0
0.39704108238220215,0.6814184066360984,0.7329737603811548,0.051555353745056376,"[28, 74, 54]",100,60,elevation_func_1,100.0,60.0
0.41307687759399414,0.36814334075856214,2.4607891642683266,2.0926458235097645,"[7, 35, 92, 70]",100,70,elevation_func_1,100.0,70.0
0.3700110912322998,0.0,2.0562546471175116,2.0562546471175116,"[14, 94]",100,80,elevation_func_1,100.0,80.0
0.36431002616882324,0.44919373563991116,0.5878348615099016,0.13864112586999044,"[3, 26, 97, 65, 80]",100,90,elevation_func_1,100.0,90.0
0.3587069511413574,0.0,1.3373625737214612,1.3373625737214612,"[0, 48]",100,100,elevation_func_1,100.0,100.0
