Convergence Time,Raw Cost,Total Cost,Traffic Cost,Path,Number of Nodes,Number of Connections,Norm,Elevation_Function
0.031665802001953125,0.8438197782927392,2.421399302891347,1.577579524598608,"[16, 9, 27]",30,30,11.0,elevation_func_2
0.03017902374267578,0.5912176645552214,2.2123448720172,1.6211272074619787,"[9, 2, 29]",30,40,20.0,elevation_func_2
0.029677152633666992,2.225357744033074,2.5615359136607663,0.3361781696276922,"[6, 8, 25]",30,50,19.0,elevation_func_2
0.027092933654785156,0.9287874055075518,1.7594706784492764,0.8306832729417246,"[21, 3, 28]",30,60,7.0,elevation_func_2
0.031152009963989258,1.869941267092201,2.460603894500577,0.5906626274083759,"[0, 6, 9, 5]",30,70,5.0,elevation_func_2
0.030587196350097656,0.7835863472046667,1.683946062356817,0.9003597151521503,"[22, 15, 28]",30,80,6.0,elevation_func_2
0.03186607360839844,0.45957927187113556,0.9299336518452783,0.47035437997414276,"[12, 0, 25]",30,90,13.0,elevation_func_2
0.03146505355834961,1.6034342094516973,3.2424729674623864,1.639038758010689,"[20, 19, 2, 29]",30,100,9.0,elevation_func_2
0.060945987701416016,2.7622635629401957,2.8271049114683087,0.06484134852811296,"[22, 28, 34]",40,10,12.0,elevation_func_2
0.06387782096862793,1.1490348051868782,2.1622513981671876,1.0132165929803094,"[31, 36, 32]",40,20,1.0,elevation_func_2
0.05690598487854004,0.21231444197169047,1.7205970984361252,1.5082826564644347,"[18, 34, 20]",40,30,2.0,elevation_func_2
0.05847787857055664,0.9565888768244568,1.8198757822406342,0.8632869054161774,"[20, 8, 2, 39]",40,40,19.0,elevation_func_2
0.059449195861816406,0.0,1.365677331521279,1.365677331521279,"[8, 20]",40,50,12.0,elevation_func_2
0.053894996643066406,0.0898734483694863,1.69473874266026,1.6048652942907737,"[26, 18, 33]",40,60,7.0,elevation_func_2
0.05058598518371582,0.5051581532652405,0.8794617026545115,0.374303549389271,"[5, 32, 8]",40,70,3.0,elevation_func_2
0.06773090362548828,0.5445166480643071,0.6687194183081246,0.12420277024381754,"[11, 1, 39]",40,80,28.0,elevation_func_2
0.06028604507446289,1.0702249676916797,2.259875423286666,1.189650455594986,"[9, 17, 20]",40,90,11.0,elevation_func_2
0.05902099609375,0.26376780540305456,0.6555887889164491,0.39182098351339456,"[10, 23, 19, 32]",40,100,22.0,elevation_func_2
0.09955787658691406,0.6443978670601624,1.7934978914763355,1.149100024416173,"[5, 44, 37]",50,10,32.0,elevation_func_2
0.12869024276733398,1.1575149845386867,1.4042184550762438,0.24670347053755703,"[5, 30, 12, 36]",50,20,31.0,elevation_func_2
0.09045696258544922,0.28675994849203135,0.9863134573114529,0.6995535088194216,"[21, 2, 48]",50,30,27.0,elevation_func_2
0.09963393211364746,1.5421983536710402,2.204603141378617,0.6624047877075767,"[9, 14, 5, 41]",50,40,32.0,elevation_func_2
0.08188605308532715,0.5445901444163181,0.8623696377547052,0.31777949333838706,"[4, 7, 10]",50,50,6.0,elevation_func_2
0.0821990966796875,0.6978200908029708,1.052643543689994,0.3548234528870231,"[11, 20, 26]",50,60,15.0,elevation_func_2
0.08484005928039551,0.7594227055005087,1.5189893358010254,0.7595666303005166,"[47, 23, 24, 49]",50,70,2.0,elevation_func_2
0.08767986297607422,0.020054816415071564,1.1032051535524312,1.0831503371373596,"[42, 3, 32, 49]",50,80,7.0,elevation_func_2
0.08348393440246582,0.013142672931272248,0.1780115261510562,0.16486885321978395,"[13, 25, 23]",50,90,10.0,elevation_func_2
0.08049988746643066,0.0,0.9679010971325097,0.9679010971325097,"[24, 45]",50,100,21.0,elevation_func_2
0.12462115287780762,0.5196158250675509,0.5394492159975073,0.019833390929956396,"[20, 0, 12, 26]",60,10,6.0,elevation_func_2
0.13028883934020996,1.13080749981593,1.3620773582682055,0.23126985845227543,"[8, 57, 27]",60,20,19.0,elevation_func_2
0.12311196327209473,0.4497619326508251,0.7271495753248858,0.2773876426740607,"[24, 46, 38]",60,30,14.0,elevation_func_2
0.12913298606872559,0.5847272368276002,1.7930205772666574,1.2082933404390572,"[1, 20, 12]",60,40,11.0,elevation_func_2
0.12571287155151367,0.6956533222868777,1.3810386724657742,0.6853853501788965,"[0, 44, 43]",60,50,43.0,elevation_func_2
0.12862110137939453,0.3955405308036808,0.709173065638623,0.31363253483494224,"[1, 16, 53, 38]",60,60,37.0,elevation_func_2
0.12851285934448242,1.1684139143333439,1.4342918352455603,0.2658779209122164,"[30, 24, 49]",60,70,19.0,elevation_func_2
0.13457894325256348,1.4954327713368099,2.4155278491790844,0.9200950778422745,"[7, 13, 25]",60,80,18.0,elevation_func_2
0.1278820037841797,1.6348254321315738,2.0525993052309257,0.4177738730993519,"[20, 51, 47]",60,90,27.0,elevation_func_2
0.12178421020507812,0.0,0.9048414430944585,0.9048414430944585,"[42, 50]",60,100,8.0,elevation_func_2
0.1824510097503662,0.306440535082142,1.5661226036679532,1.2596820685858112,"[5, 35, 30]",70,10,25.0,elevation_func_2
0.1694350242614746,0.24077594634379973,1.5561614262302559,1.3153854798864562,"[0, 69, 24]",70,20,24.0,elevation_func_2
0.14692902565002441,0.0,0.2591677508095558,0.2591677508095558,"[16, 28]",70,30,12.0,elevation_func_2
0.18129301071166992,0.3079682948601936,0.43689776238713507,0.12892946752694145,"[26, 33, 45]",70,40,19.0,elevation_func_2
0.1705489158630371,0.5327145658646582,2.0307400532107334,1.4980254873460752,"[5, 65, 25]",70,50,20.0,elevation_func_2
0.1811513900756836,1.0693571853875394,1.1569848354224532,0.0876276500349138,"[60, 26, 11, 64]",70,60,4.0,elevation_func_2
0.1666560173034668,0.7076696660645809,0.9741589026501585,0.26648923658557755,"[10, 33, 13]",70,70,3.0,elevation_func_2
0.1770181655883789,1.1458645410945003,2.003051437660538,0.8571868965660379,"[21, 56, 24]",70,80,3.0,elevation_func_2
0.17048215866088867,1.7392957756277272,1.9030799997547376,0.16378422412701044,"[48, 11, 64]",70,90,16.0,elevation_func_2
0.1657731533050537,0.0,1.1469191669621337,1.1469191669621337,"[37, 65]",70,100,28.0,elevation_func_2
0.2252521514892578,0.5328510817988141,1.14189271167494,0.6090416298761259,"[8, 42, 33]",80,10,25.0,elevation_func_2
0.23715591430664062,0.9966695440676354,1.1013331702817752,0.10466362621413983,"[56, 37, 5, 49, 61]",80,20,5.0,elevation_func_2
0.2418079376220703,0.0620254546925203,1.0213721756460126,0.9593467209534923,"[28, 13, 62]",80,30,34.0,elevation_func_2
0.22725200653076172,0.961500803443347,1.2752577163414558,0.3137569128981088,"[33, 67, 43]",80,40,10.0,elevation_func_2
0.21485495567321777,0.30623872960021226,1.5382228030452894,1.231984073445077,"[33, 43, 45]",80,50,12.0,elevation_func_2
0.14642977714538574,0.0,0.005057809817107239,0.005057809817107239,"[35, 38]",80,60,3.0,elevation_func_2
0.21981501579284668,0.022362367413413242,0.3183366207538796,0.29597425334046634,"[11, 42, 45, 70]",80,70,59.0,elevation_func_2
0.2519800662994385,0.2599555426540934,1.066243165807499,0.8062876231534055,"[57, 74, 64]",80,80,7.0,elevation_func_2
0.24101018905639648,0.16698799749535143,1.1047188193425017,0.9377308218471503,"[48, 19, 72]",80,90,24.0,elevation_func_2
0.22728824615478516,0.1592512129828394,1.3660842850596133,1.206833072076774,"[11, 21, 27]",80,100,16.0,elevation_func_2
0.2781860828399658,0.2129714855111342,0.7213005357164992,0.508329050205365,"[68, 80, 8, 84, 70]",90,10,2.0,elevation_func_2
0.2766897678375244,0.6957517312125006,0.8207330992590833,0.12498136804658277,"[22, 16, 83]",90,20,61.0,elevation_func_2
0.29684901237487793,1.3968047262469518,3.2285152862797384,1.8317105600327865,"[8, 41, 28]",90,30,20.0,elevation_func_2
0.28031373023986816,0.7179089813321948,0.8198627329807073,0.1019537516485125,"[34, 76, 46, 38]",90,40,4.0,elevation_func_2
0.2684319019317627,0.0,0.6044316667364413,0.6044316667364413,"[5, 81]",90,50,76.0,elevation_func_2
0.26345109939575195,0.007131996526451578,0.8078062218663618,0.8006742253399102,"[2, 5, 27]",90,60,25.0,elevation_func_2
0.27951598167419434,0.5353269550859907,0.5387142783721255,0.00338732328613478,"[9, 42, 18, 29]",90,70,20.0,elevation_func_2
0.2849609851837158,0.7462445557572406,1.2481527634184264,0.5019082076611858,"[25, 12, 75, 65]",90,80,40.0,elevation_func_2
0.29334092140197754,1.0106539633943679,1.9087228884419594,0.8980689250475915,"[38, 61, 83]",90,90,45.0,elevation_func_2
0.29169392585754395,0.6002292695126321,1.3928698303008291,0.792640560788197,"[9, 39, 89, 64]",90,100,55.0,elevation_func_2
0.3481779098510742,0.5541086997230815,0.9460038644799607,0.39189516475687913,"[3, 21, 61]",100,10,58.0,elevation_func_2
0.37859416007995605,0.8554808331697361,1.147595442025623,0.2921146088558868,"[24, 52, 93, 54]",100,20,30.0,elevation_func_2
0.3671529293060303,0.7209631265398686,2.029059654449916,1.3080965279100476,"[62, 88, 72]",100,30,10.0,elevation_func_2
0.3415641784667969,0.0,1.4821648034267254,1.4821648034267254,"[30, 94]",100,40,64.0,elevation_func_2
0.35024285316467285,0.23680920283765894,0.708273614744217,0.4714644119065581,"[92, 66, 93]",100,50,1.0,elevation_func_2
0.3848750591278076,0.521939694364697,0.6679480714502883,0.14600837708559133,"[72, 78, 91]",100,60,19.0,elevation_func_2
0.3751521110534668,0.03638768064544218,1.7241587662117641,1.687771085566322,"[85, 24, 95]",100,70,10.0,elevation_func_2
0.3728158473968506,0.20091980420235855,0.466590999081139,0.26567119487878044,"[38, 3, 57]",100,80,19.0,elevation_func_2
0.35108113288879395,0.5806313369580363,0.6445432633812775,0.06391192642324128,"[33, 59, 50, 96]",100,90,63.0,elevation_func_2
0.3701968193054199,0.7702424734464941,3.0061730436064025,2.2359305701599084,"[29, 85, 74]",100,100,45.0,elevation_func_2
