Convergence Time,Raw Cost,Total Cost,Traffic Cost,Path,Number of Nodes,Number of Connections,Norm,Elevation_Function
0.0037376880645751953,0.0,0.6491956938147314,0.6491956938147314,"[1, 5]",10,10,4.0,elevation_func_1
0.0032958984375,0.0,1.1292326537737407,1.1292326537737407,"[0, 7]",10,20,7.0,elevation_func_1
0.0037000179290771484,0.0,2.2662553241230454,2.2662553241230454,"[0, 2]",10,30,2.0,elevation_func_1
0.0032739639282226562,1.3623146290293664,2.0825239040643684,0.720209275035002,"[3, 9, 4]",10,40,1.0,elevation_func_1
0.003016233444213867,0.0,2.6032591610066538,2.6032591610066538,"[2, 5]",10,50,3.0,elevation_func_1
0.0044972896575927734,4.77474504852364,6.246369582097671,1.471624533574032,"[3, 4, 0, 8]",10,60,5.0,elevation_func_1
0.0030350685119628906,0.0,1.3574462230022433,1.3574462230022433,"[3, 6]",10,70,3.0,elevation_func_1
0.0037810802459716797,0.0,2.458571578712465,2.458571578712465,"[3, 6]",10,80,3.0,elevation_func_1
0.004003047943115234,0.0,6.291822052767635,6.291822052767635,"[8, 9]",10,90,1.0,elevation_func_1
0.004552125930786133,0.6483094127366043,2.3144688967706886,1.6661594840340843,"[3, 7, 6]",10,100,3.0,elevation_func_1
0.01722884178161621,1.9343071829085714,3.3648421063486236,1.4305349234400522,"[1, 18, 5]",20,10,4.0,elevation_func_1
0.015990018844604492,0.3466153096496638,1.9034007296412025,1.5567854199915387,"[4, 15, 16]",20,20,12.0,elevation_func_1
0.016156911849975586,0.8884411958868588,1.8580134747752775,0.9695722788884187,"[8, 10, 0, 14]",20,30,6.0,elevation_func_1
0.015951156616210938,1.375474873894006,2.8934537834277307,1.5179789095337248,"[1, 19, 6]",20,40,5.0,elevation_func_1
0.016648054122924805,6.165972464397008,6.590381398652114,0.42440893425510606,"[16, 12, 6, 18]",20,50,2.0,elevation_func_1
0.01598381996154785,0.5649718946788496,0.798581231380544,0.23360933670169448,"[1, 8, 14]",20,60,13.0,elevation_func_1
0.016765117645263672,0.5815890224674591,1.8140603689783297,1.2324713465108705,"[3, 16, 14]",20,70,11.0,elevation_func_1
0.016395092010498047,0.0,4.216831056665936,4.216831056665936,"[9, 11]",20,80,2.0,elevation_func_1
0.01636981964111328,1.6695494025227662,3.3319579564446586,1.6624085539218925,"[0, 10, 13, 18]",20,90,18.0,elevation_func_1
0.01558995246887207,0.5384167753242721,5.364513531933057,4.826096756608785,"[1, 2, 3]",20,100,2.0,elevation_func_1
0.030503034591674805,0.0,1.3717847762108304,1.3717847762108304,"[1, 16]",30,10,15.0,elevation_func_1
0.030324935913085938,0.672081885892498,3.277751053201877,2.605669167309379,"[18, 14, 21]",30,20,3.0,elevation_func_1
0.030934810638427734,0.0,0.6362007170196016,0.6362007170196016,"[10, 20]",30,30,10.0,elevation_func_1
0.03103804588317871,0.45473058113090103,0.5003354817982686,0.045604900667367554,"[6, 17, 2, 7]",30,40,1.0,elevation_func_1
0.03174400329589844,0.06185409162222433,0.2574619005768586,0.19560780895463425,"[8, 25, 27]",30,50,19.0,elevation_func_1
0.032448768615722656,0.8487833118609709,3.4877095483818827,2.638926236520912,"[5, 2, 17]",30,60,12.0,elevation_func_1
0.035050153732299805,0.8817659169633629,1.2743119771526878,0.3925460601893249,"[3, 18, 20]",30,70,17.0,elevation_func_1
0.03425002098083496,1.625665795853588,3.946686800701663,2.321021004848075,"[9, 1, 16]",30,80,7.0,elevation_func_1
0.03152108192443848,0.599982517020379,2.0414249609482074,1.4414424439278284,"[3, 25, 15, 4]",30,90,1.0,elevation_func_1
0.03533792495727539,1.0351847362202318,2.3470872796432376,1.3119025434230058,"[21, 22, 28]",30,100,7.0,elevation_func_1
0.061395883560180664,0.49302034631784153,2.58040187476517,2.0873815284473283,"[20, 36, 27]",40,10,7.0,elevation_func_1
0.05531907081604004,0.5302222085189234,1.4744043318748357,0.9441821233559122,"[2, 13, 16]",40,20,14.0,elevation_func_1
0.0588381290435791,0.9117777347933953,1.193369465031352,0.2815917302379567,"[1, 5, 6]",40,30,5.0,elevation_func_1
0.0545809268951416,0.0,1.3207103797862785,1.3207103797862785,"[18, 26]",40,40,8.0,elevation_func_1
0.05659198760986328,1.887076745427948,2.043471840874025,0.15639509544607688,"[16, 14, 23]",40,50,7.0,elevation_func_1
0.06597089767456055,1.6883342153647083,2.1425143866440486,0.4541801712793403,"[22, 9, 24, 26]",40,60,4.0,elevation_func_1
0.05579805374145508,0.5044508283958615,1.2981228584934235,0.7936720300975619,"[13, 10, 34]",40,70,21.0,elevation_func_1
0.060189247131347656,1.6039988605048627,1.7989495195814031,0.1949506590765404,"[15, 8, 20]",40,80,5.0,elevation_func_1
0.0575411319732666,1.8814464904622639,2.2550386367394646,0.3735921462772007,"[28, 12, 0, 30]",40,90,2.0,elevation_func_1
0.05806612968444824,1.4473122792363813,1.547803932544627,0.10049165330824561,"[2, 16, 39]",40,100,37.0,elevation_func_1
0.10493803024291992,0.7141184058612571,1.4021933623931138,0.6880749565318567,"[4, 3, 32]",50,10,28.0,elevation_func_1
0.13606715202331543,0.4005377770865457,2.474899269386693,2.0743614923001474,"[1, 40, 43]",50,20,42.0,elevation_func_1
0.10946106910705566,0.14913026118454575,0.9704430059402058,0.8213127447556601,"[36, 15, 41]",50,30,5.0,elevation_func_1
0.10550618171691895,0.0,1.4120276939217846,1.4120276939217846,"[22, 37]",50,40,15.0,elevation_func_1
0.10233497619628906,1.9688217210881087,2.082163385839788,0.1133416647516794,"[8, 40, 12, 41]",50,50,33.0,elevation_func_1
0.09662485122680664,1.2122804925960662,1.4095793561844416,0.19729886358837545,"[19, 16, 0, 46]",50,60,27.0,elevation_func_1
0.08815121650695801,2.0436519599913447,2.29553024975471,0.25187828976336535,"[14, 17, 30]",50,70,16.0,elevation_func_1
0.08492898941040039,0.0,0.3884509671865932,0.3884509671865932,"[4, 35]",50,80,31.0,elevation_func_1
0.0857081413269043,2.619467605114992,2.8833519000261187,0.2638842949111264,"[5, 21, 9, 27]",50,90,22.0,elevation_func_1
0.08609986305236816,0.5392781712298322,1.1541272181539541,0.6148490469241219,"[6, 35, 26]",50,100,20.0,elevation_func_1
0.14509797096252441,0.845636440919284,1.6507571046075997,0.8051206636883157,"[9, 47, 52]",60,10,43.0,elevation_func_1
0.14029788970947266,1.1174562856061232,1.8873695253004985,0.7699132396943753,"[19, 10, 37]",60,20,18.0,elevation_func_1
0.1456289291381836,0.6766366279707181,0.92780326491124,0.2511666369405219,"[2, 21, 29]",60,30,27.0,elevation_func_1
0.13967394828796387,1.1220233032141813,1.6241483963640724,0.5021250931498911,"[21, 1, 25, 31, 38]",60,40,17.0,elevation_func_1
0.13120198249816895,0.572549331211798,1.1750738626201918,0.6025245314083938,"[4, 33, 26]",60,50,22.0,elevation_func_1
0.12669897079467773,0.34241766353686365,0.7694057919332109,0.42698812839634726,"[1, 26, 28]",60,60,27.0,elevation_func_1
0.14417505264282227,1.3505430236486549,1.7864694436968886,0.4359264200482338,"[26, 53, 56, 5, 39]",60,70,13.0,elevation_func_1
0.1508321762084961,0.09857416905355576,0.48494667905239597,0.3863725099988402,"[38, 52, 40]",60,80,2.0,elevation_func_1
0.15038013458251953,0.37653889309133937,2.013231777849629,1.6366928847582896,"[24, 54, 50]",60,90,26.0,elevation_func_1
0.14183807373046875,0.0,0.7665757447955701,0.7665757447955701,"[22, 38]",60,100,16.0,elevation_func_1
0.18252325057983398,0.19627236341138055,0.7330240888937511,0.5367517254823706,"[7, 32, 25, 12]",70,10,5.0,elevation_func_1
0.21024107933044434,0.0,1.4544063787036488,1.4544063787036488,"[5, 29]",70,20,24.0,elevation_func_1
0.21977019309997559,0.34039478179973437,0.8971022519288685,0.5567074701291341,"[62, 25, 67]",70,30,5.0,elevation_func_1
0.20991897583007812,0.41307929803683785,2.1354462215565437,1.7223669235197059,"[41, 57, 21, 54]",70,40,13.0,elevation_func_1
0.20213818550109863,0.0,0.05805928486743217,0.05805928486743217,"[37, 49]",70,50,12.0,elevation_func_1
0.1863267421722412,0.0,1.0766225800756701,1.0766225800756701,"[10, 43]",70,60,33.0,elevation_func_1
0.19250202178955078,1.3508554860373168,1.6651733088078324,0.3143178227705157,"[57, 13, 54, 60]",70,70,3.0,elevation_func_1
0.20391178131103516,0.7645779644322992,1.1763915767292654,0.4118136122969662,"[1, 6, 27]",70,80,26.0,elevation_func_1
0.20375561714172363,2.4632263026454213,2.488152999394434,0.02492669674901249,"[17, 22, 69, 42, 39]",70,90,22.0,elevation_func_1
0.19687986373901367,1.0262421686102918,1.0738789487214684,0.04763678011117656,"[55, 22, 59]",70,100,4.0,elevation_func_1
0.25093770027160645,0.0,1.4316801515215638,1.4316801515215638,"[26, 34]",80,10,8.0,elevation_func_1
0.25408196449279785,0.7418077885846663,0.985743117863066,0.24393532927839967,"[21, 8, 58, 77, 23]",80,20,2.0,elevation_func_1
0.27258872985839844,0.5620158778678133,2.434283350598,1.872267472730187,"[13, 37, 59]",80,30,46.0,elevation_func_1
0.2697138786315918,0.41352925725229084,1.148366335833152,0.7348370785808611,"[21, 52, 62]",80,40,41.0,elevation_func_1
0.31838393211364746,1.4516936749793263,1.7645894160803144,0.31289574110098806,"[15, 27, 39]",80,50,24.0,elevation_func_1
0.25636720657348633,0.0,2.4066401610457233,2.4066401610457233,"[5, 29]",80,60,24.0,elevation_func_1
0.2768890857696533,0.34140097071499786,0.6069581195039719,0.2655571487889741,"[11, 9, 48]",80,70,37.0,elevation_func_1
0.25933408737182617,0.10901524712575217,1.4031226557223742,1.294107408596622,"[26, 68, 67]",80,80,41.0,elevation_func_1
0.2528979778289795,0.0,0.464708834803258,0.464708834803258,"[39, 68]",80,90,29.0,elevation_func_1
0.23169493675231934,1.0112719883243548,1.1772264380482922,0.16595444972393736,"[33, 71, 14, 66]",80,100,33.0,elevation_func_1
0.3033759593963623,0.6228401330773148,0.6383141899100397,0.015474056832724958,"[46, 1, 71]",90,10,25.0,elevation_func_1
0.34522223472595215,0.8935970241650748,1.4055157372720017,0.5119187131069269,"[40, 62, 41, 65]",90,20,25.0,elevation_func_1
0.3423469066619873,0.32769357585380243,0.5293116920882002,0.20161811623439774,"[13, 81, 69]",90,30,56.0,elevation_func_1
0.31502795219421387,0.0,0.34247457450382934,0.34247457450382934,"[9, 49]",90,40,40.0,elevation_func_1
0.32985496520996094,1.0666507876000997,1.2378565884046155,0.17120580080451586,"[13, 78, 67]",90,50,54.0,elevation_func_1
0.36834192276000977,1.1146923747379023,1.7371820386025172,0.6224896638646149,"[48, 82, 49]",90,60,1.0,elevation_func_1
0.32602810859680176,0.37029861694503174,1.2858579216839683,0.9155593047389365,"[20, 31, 83, 57]",90,70,37.0,elevation_func_1
0.3255019187927246,0.5329278811403937,1.1060977824216256,0.5731699012812319,"[9, 37, 5, 12, 78]",90,80,69.0,elevation_func_1
0.34997105598449707,0.9134212046339252,1.8292519750866432,0.915830770452718,"[31, 10, 35, 60]",90,90,29.0,elevation_func_1
0.3743259906768799,0.22563669406362563,0.9739536449699626,0.748316950906337,"[8, 16, 47]",90,100,39.0,elevation_func_1
0.4480609893798828,0.10728488600675434,0.24986760379873574,0.1425827177919814,"[61, 69, 89]",100,10,28.0,elevation_func_1
0.40474629402160645,0.19565944077293396,0.25010833624315776,0.0544488954702238,"[58, 54, 93]",100,20,35.0,elevation_func_1
0.4455680847167969,0.15089441936008718,2.591760432199001,2.4408660128389137,"[68, 26, 75]",100,30,7.0,elevation_func_1
0.44048118591308594,0.7625358662727155,1.1170364082429496,0.35450054197023406,"[24, 56, 72]",100,40,48.0,elevation_func_1
0.4438509941101074,0.9651835522187158,1.0744700356815917,0.10928648346287595,"[27, 52, 82, 48]",100,50,21.0,elevation_func_1
0.4139750003814697,0.15673485237727713,0.6284263413724667,0.47169148899518953,"[1, 7, 39, 50]",100,60,49.0,elevation_func_1
0.3817598819732666,0.6387960279014437,0.8990238322048472,0.2602278043034034,"[17, 24, 4, 98, 64]",100,70,47.0,elevation_func_1
0.4402010440826416,0.36328260775092436,0.9897522321598728,0.6264696244089485,"[32, 87, 84, 98]",100,80,66.0,elevation_func_1
0.3737189769744873,1.0560241384336688,1.1900547181925059,0.13403057975883703,"[17, 79, 7, 50, 41]",100,90,24.0,elevation_func_1
0.3861961364746094,1.0599562593393663,1.1967798362620596,0.1368235769226933,"[12, 38, 1, 54]",100,100,42.0,elevation_func_1
