Convergence Time,Raw Cost,Total Cost,Traffic Cost,Path,Number of Nodes,Number of Connections,Norm,Elevation_Function
0.05769705772399902,2.867118214564821,3.22765846307417,0.36054024850934896,"[3, 8, 33, 32, 34]",40,30,31.0,elevation_func_5
0.06056499481201172,1.1636067958310792,2.3902943932159593,1.22668759738488,"[1, 8, 16]",40,40,15.0,elevation_func_5
0.058589935302734375,0.0,0.24542112121857085,0.24542112121857085,"[30, 37]",40,50,7.0,elevation_func_5
0.055925846099853516,10.066528556884656,10.805194939012642,0.738666382127986,"[9, 38, 23, 31, 18]",40,60,9.0,elevation_func_5
0.051866769790649414,1.0984299060342662,2.7171380326853023,1.6187081266510361,"[11, 23, 0, 16, 29]",40,70,18.0,elevation_func_5
0.060801029205322266,0.09416555389204495,3.0305529294677966,2.9363873755757517,"[6, 13, 17]",40,80,11.0,elevation_func_5
0.062070608139038086,1.6785030021266631,2.007205679603122,0.328702677476459,"[13, 28, 22]",40,90,9.0,elevation_func_5
0.06167292594909668,0.0,1.4074765718675553,1.4074765718675553,"[32, 35]",40,100,3.0,elevation_func_5
0.1026620864868164,4.919266225933869,6.267115862454638,1.3478496365207682,"[30, 28, 24, 5, 37]",50,10,7.0,elevation_func_5
0.12238287925720215,2.4892067299788643,2.567856472514528,0.07864974253566359,"[2, 6, 10]",50,20,8.0,elevation_func_5
0.08009505271911621,0.0,0.14700003801814798,0.14700003801814798,"[2, 9]",50,30,7.0,elevation_func_5
0.08918309211730957,0.0,3.2006275060268754,3.2006275060268754,"[21, 33]",50,40,12.0,elevation_func_5
0.08862781524658203,1.1314518857062883,1.943956987300114,0.8125051015938256,"[8, 46, 17, 27]",50,50,19.0,elevation_func_5
0.08951878547668457,6.385024595132066,9.500042558858356,3.11501796372629,"[0, 23, 5, 1, 19]",50,60,19.0,elevation_func_5
0.08385300636291504,0.265571530520039,0.5502214528027904,0.28464992228275143,"[15, 2, 49, 19]",50,70,4.0,elevation_func_5
0.08395004272460938,0.48378524416627067,2.066824599823364,1.5830393556570932,"[4, 43, 27]",50,80,23.0,elevation_func_5
0.09537792205810547,0.8071295097039153,3.040108953289682,2.2329794435857666,"[1, 39, 38]",50,90,37.0,elevation_func_5
0.08639836311340332,2.133565756319702,2.5238110452150018,0.3902452888953001,"[17, 0, 40]",50,100,23.0,elevation_func_5
0.13039493560791016,5.477799121258575,7.529771044579639,2.051971923321064,"[44, 16, 2, 36, 52]",60,10,8.0,elevation_func_5
0.12305498123168945,0.0,0.1695278916764842,0.1695278916764842,"[25, 36]",60,20,11.0,elevation_func_5
0.1369781494140625,0.03342330665984883,0.33786779051019566,0.30444448385034684,"[13, 43, 25]",60,30,12.0,elevation_func_5
0.11982202529907227,1.0588464533430084,4.074512429684689,3.0156659763416807,"[7, 42, 24]",60,40,17.0,elevation_func_5
0.13383197784423828,0.7590809289628253,1.7024593048732162,0.9433783759103909,"[51, 38, 54]",60,50,3.0,elevation_func_5
0.14128494262695312,0.3686421150989505,1.8227844750047817,1.4541423599058312,"[35, 16, 53]",60,60,18.0,elevation_func_5
0.14321088790893555,2.2800119635693195,2.7702594567508223,0.4902474931815026,"[16, 55, 52, 54, 44, 35]",60,70,19.0,elevation_func_5
0.14125275611877441,1.419989537772588,2.4202476908811743,1.0002581531085863,"[16, 12, 9, 46]",60,80,30.0,elevation_func_5
0.13685822486877441,0.9663853957083199,2.2637826007889403,1.2973972050806204,"[48, 24, 6, 55]",60,90,7.0,elevation_func_5
0.13280797004699707,4.026560742019447,4.8548842780442145,0.8283235360247676,"[12, 14, 28]",60,100,16.0,elevation_func_5
0.19270682334899902,2.6355875682207763,6.607244767088814,3.971657198868038,"[2, 61, 13]",70,10,11.0,elevation_func_5
0.1686699390411377,1.5592629702831837,2.7795922567710516,1.2203292864878679,"[1, 55, 48, 12]",70,20,11.0,elevation_func_5
0.1646888256072998,0.40910244773041393,1.8430266612812285,1.4339242135508146,"[28, 19, 54]",70,30,26.0,elevation_func_5
0.1733839511871338,0.5209214610973778,1.4290799741766724,0.9081585130792946,"[15, 17, 50, 60]",70,40,45.0,elevation_func_5
0.18917202949523926,1.642323198653599,2.506070429135565,0.863747230481966,"[21, 57, 51, 63]",70,50,42.0,elevation_func_5
0.1694042682647705,0.17740976979868317,0.8796865616404592,0.702276791841776,"[23, 54, 43]",70,60,20.0,elevation_func_5
0.16941285133361816,0.4520672284899865,3.0599539226422623,2.607886694152276,"[32, 28, 43, 33]",70,70,1.0,elevation_func_5
0.16859102249145508,0.3512844043045915,0.6171972198937781,0.26591281558918656,"[1, 10, 27, 8]",70,80,7.0,elevation_func_5
0.16812801361083984,0.6082079341146127,2.47326023895981,1.8650523048451972,"[27, 10, 50]",70,90,23.0,elevation_func_5
0.15752410888671875,1.5386499586220825,2.3683485857065367,0.8296986270844542,"[28, 48, 36, 42]",70,100,14.0,elevation_func_5
0.21436285972595215,1.5503142427949912,1.8881560784323814,0.33784183563739023,"[19, 29, 72, 27, 35]",80,10,16.0,elevation_func_5
0.21349883079528809,0.8965773973110935,2.032961716123305,1.1363843188122114,"[0, 50, 28]",80,20,28.0,elevation_func_5
0.22846698760986328,0.9425374517851359,2.282604356260738,1.340066904475602,"[12, 72, 60, 74, 20]",80,30,8.0,elevation_func_5
0.2234821319580078,1.0465156043866464,1.1530025155321444,0.10648691114549802,"[50, 8, 73, 56]",80,40,6.0,elevation_func_5
0.2196359634399414,1.188835160889824,1.2842798927208166,0.09544473183099256,"[61, 11, 12, 63, 65]",80,50,4.0,elevation_func_5
0.20956707000732422,1.1499658329222084,2.1967206805403117,1.0467548476181032,"[36, 55, 49]",80,60,13.0,elevation_func_5
0.20642304420471191,0.48830029760854265,0.8458894139328621,0.35758911632431944,"[50, 73, 74]",80,70,24.0,elevation_func_5
0.2410728931427002,2.0825570868083587,2.9061124471263566,0.8235553603179979,"[16, 59, 78, 31, 52]",80,80,36.0,elevation_func_5
0.22538495063781738,6.322696552058055,7.592889765352805,1.2701932132947502,"[59, 15, 31, 62, 65]",80,90,6.0,elevation_func_5
0.23600363731384277,2.510788264801267,3.4742837203139265,0.9634954555126596,"[64, 41, 78, 6, 72]",80,100,8.0,elevation_func_5
0.3109400272369385,2.4792412125417407,3.410268088446319,0.9310268759045781,"[27, 33, 9, 70, 63]",90,10,36.0,elevation_func_5
0.2700769901275635,0.0,0.8361359130495993,0.8361359130495993,"[35, 82]",90,20,47.0,elevation_func_5
0.30805087089538574,0.6442114608798755,1.1073627271036457,0.46315126622377023,"[10, 22, 54]",90,30,44.0,elevation_func_5
0.3164839744567871,5.191382639260387,6.842237594990168,1.6508549557297814,"[16, 69, 1, 76]",90,40,60.0,elevation_func_5
0.3323791027069092,0.7042293193244764,0.9469212236665558,0.24269190434207943,"[18, 50, 71, 52]",90,50,34.0,elevation_func_5
0.3310849666595459,2.340729071167869,4.174028957264786,1.8332998860969174,"[3, 79, 46, 42]",90,60,39.0,elevation_func_5
0.32697200775146484,3.5889308385870606,8.308892272332574,4.719961433745514,"[8, 80, 12, 61]",90,70,53.0,elevation_func_5
0.35056281089782715,0.0,2.2507673849256316,2.2507673849256316,"[45, 83]",90,80,38.0,elevation_func_5
0.30855822563171387,1.5674307768699627,3.3126312264935045,1.7452004496235418,"[46, 51, 58, 15, 48]",90,90,2.0,elevation_func_5
0.31127405166625977,0.6362905841579358,1.8581482156700124,1.2218576315120766,"[18, 87, 28]",90,100,10.0,elevation_func_5
0.400435209274292,1.25770225251432,1.6395964014590048,0.38189414894468476,"[56, 29, 83]",100,10,27.0,elevation_func_5
0.3731567859649658,2.868013917929014,3.1205342934166254,0.2525203754876115,"[33, 20, 68, 89]",100,20,56.0,elevation_func_5
0.3893928527832031,0.33053436060980323,1.3339975863938403,1.003463225784037,"[6, 9, 78]",100,30,72.0,elevation_func_5
0.38917088508605957,0.5342182698450915,0.8469715142244505,0.31275324437935903,"[5, 24, 41]",100,40,36.0,elevation_func_5
0.3833479881286621,0.0,6.036169486004449,6.036169486004449,"[0, 47]",100,50,47.0,elevation_func_5
0.3904120922088623,1.4762070157584373,3.17195101543144,1.6957439996730028,"[9, 20, 82, 94, 46, 34]",100,60,25.0,elevation_func_5
0.3558390140533447,2.4552634812225174,2.798958590419949,0.3436951091974316,"[68, 3, 1, 85]",100,70,17.0,elevation_func_5
0.35048389434814453,0.5064156090446126,0.7812239519094266,0.27480834286481404,"[75, 92, 94]",100,80,19.0,elevation_func_5
0.3351888656616211,0.0,0.19382258502507854,0.19382258502507854,"[30, 67]",100,90,37.0,elevation_func_5
0.3882439136505127,0.8904586161709904,1.2652521360924818,0.37479351992149135,"[17, 68, 28]",100,100,11.0,elevation_func_5
