Convergence Time,Raw Cost,Total Cost,Traffic Cost,Path,Number of Nodes,Number of Connections,Norm,Elevation_Function
0.02111196517944336,0.8328154105959518,0.942220534937328,0.10940512434137628,"[2, 17, 11, 29]",30,30,27.0,elevation_func_3
0.026630878448486328,0.661159326741283,1.5276316156063074,0.8664722888650245,"[8, 4, 13]",30,35,5.0,elevation_func_3
0.021620988845825195,0.0,1.480812748283712,1.480812748283712,"[0, 2]",30,40,2.0,elevation_func_3
0.029644012451171875,0.07923958828216171,1.5404583310815556,1.461218742799394,"[9, 21, 11]",30,45,2.0,elevation_func_3
0.018227815628051758,0.6118045935893413,0.7562830877540461,0.14447849416470482,"[4, 6, 12]",30,50,8.0,elevation_func_3
0.05806303024291992,0.06800052831314907,0.2930112218959646,0.22501069358281556,"[27, 31, 37]",40,5,10.0,elevation_func_3
0.05724072456359863,0.08125158283005751,1.4968153931136141,1.4155638102835566,"[14, 1, 15]",40,10,1.0,elevation_func_3
0.04196882247924805,0.3076921615603745,0.43505631058655014,0.12736414902617565,"[0, 25, 22]",40,15,22.0,elevation_func_3
0.060256004333496094,1.163170799034824,1.6551131754317794,0.4919423763969555,"[24, 30, 18, 31]",40,20,7.0,elevation_func_3
0.03261280059814453,0.08799618682170385,0.6729383942853673,0.5849422074636634,"[1, 38, 30]",40,25,29.0,elevation_func_3
0.06369400024414062,0.15104347768036952,2.024456980532551,1.8734135028521814,"[4, 5, 19]",40,30,15.0,elevation_func_3
0.06398606300354004,0.0,1.2733067404956366,1.2733067404956366,"[11, 21]",40,35,10.0,elevation_func_3
0.05249905586242676,1.6275477713701791,2.4406581899995405,0.8131104186293614,"[6, 22, 4, 37]",40,40,31.0,elevation_func_3
0.06020975112915039,0.469826979253928,3.336038293813231,2.866211314559303,"[16, 31, 30]",40,45,14.0,elevation_func_3
0.05890297889709473,0.0,2.1987170313943274,2.1987170313943274,"[0, 11]",40,50,11.0,elevation_func_3
0.09922599792480469,1.1523259548852616,2.524254967051871,1.3719290121666095,"[6, 41, 42]",50,5,36.0,elevation_func_3
0.052971839904785156,0.0,0.43942158439516654,0.43942158439516654,"[35, 40]",50,10,5.0,elevation_func_3
0.09208488464355469,0.9803242829535797,1.614806534486627,0.6344822515330473,"[3, 41, 13]",50,15,10.0,elevation_func_3
0.09439206123352051,0.6560697772574764,1.2074174313781905,0.5513476541207141,"[19, 49, 11, 28]",50,20,9.0,elevation_func_3
0.09178304672241211,1.1758287139606338,1.6676068179222336,0.4917781039615998,"[23, 14, 21, 49]",50,25,26.0,elevation_func_3
0.12711286544799805,0.20891471485935176,0.46679458440856525,0.2578798695492135,"[15, 38, 16, 29]",50,30,14.0,elevation_func_3
0.09569692611694336,0.8515203675438576,1.2496415351623968,0.3981211676185392,"[37, 10, 38]",50,35,1.0,elevation_func_3
0.09205198287963867,0.936727658965052,2.224216782179158,1.2874891232141061,"[2, 15, 28, 45]",50,40,43.0,elevation_func_3
0.09122681617736816,1.2793888918946494,1.565599111194318,0.2862102192996685,"[1, 34, 22]",50,45,21.0,elevation_func_3
0.08578991889953613,0.43656616757291045,0.7920503148034741,0.35548414723056365,"[14, 44, 18]",50,50,4.0,elevation_func_3
0.12557697296142578,0.0,2.697242566464062,2.697242566464062,"[13, 46]",60,5,33.0,elevation_func_3
0.12125277519226074,0.7238382412166278,0.7948116139789407,0.07097337276231297,"[14, 9, 48]",60,10,34.0,elevation_func_3
0.12220406532287598,1.5244073219928689,1.8165670448784055,0.2921597228855366,"[19, 39, 3, 45]",60,15,26.0,elevation_func_3
0.10811114311218262,0.6923569749034675,0.758945386215224,0.06658841131175652,"[3, 31, 44, 36]",60,20,33.0,elevation_func_3
0.11724209785461426,0.5396443707282317,0.5403682157636847,0.0007238450354529746,"[31, 28, 9, 17, 42]",60,25,11.0,elevation_func_3
0.13466429710388184,0.45006410320012624,1.6157843666262095,1.1657202634260833,"[44, 49, 56]",60,30,12.0,elevation_func_3
0.11595892906188965,0.9986983594342758,1.1772268321260715,0.17852847269179573,"[53, 35, 13, 31, 56]",60,35,3.0,elevation_func_3
0.12773728370666504,0.15270001915727693,0.9627889641662479,0.810088945008971,"[15, 57, 23]",60,40,8.0,elevation_func_3
0.11945486068725586,0.0,0.34156605267655626,0.34156605267655626,"[39, 59]",60,45,20.0,elevation_func_3
0.12240314483642578,1.0301160698809642,1.1252380996764788,0.09512202979551465,"[2, 35, 50, 45, 15]",60,50,13.0,elevation_func_3
0.17356204986572266,1.4509939620035528,1.5914979892454961,0.14050402724194333,"[22, 17, 24, 65]",70,5,43.0,elevation_func_3
0.107086181640625,0.0,0.7829045370783205,0.7829045370783205,"[1, 17]",70,10,16.0,elevation_func_3
0.19661498069763184,0.5644257447281844,2.2069622466667917,1.6425365019386073,"[36, 32, 58]",70,15,22.0,elevation_func_3
0.1831820011138916,0.2633669673011807,0.7434644594698592,0.4800974921686785,"[23, 14, 58, 52]",70,20,29.0,elevation_func_3
0.16713809967041016,0.15102896262478627,1.987344893425087,1.8363159308003008,"[36, 54, 50]",70,25,14.0,elevation_func_3
0.16805100440979004,0.46477538592499257,0.668166978773187,0.2033915928481944,"[21, 52, 56]",70,30,35.0,elevation_func_3
0.1770467758178711,1.4381730925206726,1.5471032682206842,0.10893017570001162,"[4, 41, 44, 13]",70,35,9.0,elevation_func_3
0.17273592948913574,1.114196525442367,1.2572804724877373,0.14308394704537042,"[10, 42, 28]",70,40,18.0,elevation_func_3
0.16576480865478516,0.5056144666165374,0.5986011987666007,0.09298673215006326,"[48, 40, 64]",70,45,16.0,elevation_func_3
0.17062711715698242,1.2556491615420728,1.6263504285549413,0.37070126701286843,"[4, 8, 0, 44]",70,50,40.0,elevation_func_3
0.22714018821716309,0.645657644641271,2.0331464403420996,1.3874887957008286,"[37, 67, 40]",80,5,3.0,elevation_func_3
0.21744370460510254,0.32622161361212876,0.819733254389089,0.4935116407769602,"[26, 25, 29]",80,10,3.0,elevation_func_3
0.20965003967285156,0.8908304254144828,1.4006091672223342,0.5097787418078514,"[53, 63, 72]",80,15,19.0,elevation_func_3
0.19767498970031738,0.28384368550110395,0.2845854803513348,0.000741794850230848,"[58, 39, 68]",80,20,10.0,elevation_func_3
0.21959304809570312,1.305988711902114,1.56372467345256,0.257735961550446,"[17, 4, 7, 42, 67]",80,25,50.0,elevation_func_3
0.21100807189941406,0.3529863998082372,0.5871173840438537,0.2341309842356165,"[51, 6, 48, 67]",80,30,16.0,elevation_func_3
0.22720098495483398,0.12431673018642897,0.3572108636016491,0.23289413341522014,"[57, 55, 68]",80,35,11.0,elevation_func_3
0.22490811347961426,0.7190418686276445,0.8756646990060801,0.1566228303784356,"[50, 43, 35, 69]",80,40,19.0,elevation_func_3
0.2534627914428711,0.8401035295307269,0.983528796794193,0.14342526726346616,"[44, 67, 64, 63]",80,45,19.0,elevation_func_3
0.27039194107055664,0.6664779825240774,0.7526708171443219,0.08619283462024452,"[28, 76, 63, 49, 73]",80,50,45.0,elevation_func_3
0.2848989963531494,0.001493579080501517,0.7301933657553727,0.7286997866748712,"[19, 16, 66]",90,5,47.0,elevation_func_3
0.2940192222595215,0.7069136797961062,0.9845470047775562,0.27763332498145,"[36, 13, 86]",90,10,50.0,elevation_func_3
0.26346325874328613,0.0,0.578269745032256,0.578269745032256,"[31, 43]",90,15,12.0,elevation_func_3
0.2696201801300049,0.2892740226252699,1.2566606757599086,0.9673866531346387,"[6, 25, 66]",90,20,60.0,elevation_func_3
0.27562880516052246,0.4623174556470122,1.143186819818962,0.6808693641719499,"[23, 63, 60, 25, 58]",90,25,35.0,elevation_func_3
0.28110408782958984,0.4247158312920829,0.5102546898132121,0.08553885852112919,"[17, 7, 78, 25]",90,30,8.0,elevation_func_3
0.28060412406921387,0.6341211130657021,0.9783944547523682,0.3442733416866661,"[32, 59, 82]",90,35,50.0,elevation_func_3
0.2789628505706787,0.34620528710969545,1.138484300930016,0.7922790138203206,"[34, 17, 48, 39]",90,40,5.0,elevation_func_3
0.2873420715332031,0.5237283116900193,1.3442577168464154,0.820529405156396,"[65, 50, 36, 81]",90,45,16.0,elevation_func_3
0.272230863571167,0.5551030479036634,0.7759273887238727,0.2208243408202093,"[24, 74, 40]",90,50,16.0,elevation_func_3
0.31084299087524414,0.0,0.07271417704388439,0.07271417704388439,"[3, 87]",100,5,84.0,elevation_func_3
0.36310696601867676,0.4678876642144414,0.8972749380133926,0.42938727379895125,"[36, 75, 54]",100,10,18.0,elevation_func_3
0.3339877128601074,0.5175909222169095,0.6874271633505036,0.16983624113359408,"[37, 8, 98]",100,15,61.0,elevation_func_3
0.35732388496398926,0.30999368526296145,1.100451167919434,0.7904574826564725,"[44, 38, 74]",100,20,30.0,elevation_func_3
0.3357691764831543,1.0836176309614964,1.5406616135286189,0.4570439825671224,"[18, 61, 38]",100,25,20.0,elevation_func_3
0.31447911262512207,0.0,0.48012567525412386,0.48012567525412386,"[0, 84]",100,30,84.0,elevation_func_3
0.321336030960083,0.0,0.4327362648720501,0.4327362648720501,"[9, 90]",100,35,81.0,elevation_func_3
0.31630516052246094,0.16129017508164756,0.3782655540574664,0.21697537897581887,"[91, 35, 93]",100,40,2.0,elevation_func_3
0.3353242874145508,0.4803265305521842,0.9667546933360871,0.4864281627839029,"[17, 42, 87]",100,45,70.0,elevation_func_3
0.3283569812774658,0.1769251942969119,0.46498280671746883,0.28805761242055694,"[9, 75, 36]",100,50,27.0,elevation_func_3
