Convergence Time,Raw Cost,Total Cost,Traffic Cost,Path,Number of Nodes,Number of Connections,Norm,Elevation_Function
0.02848982810974121,0.8456010118274238,1.8461373206255205,1.0005363087980967,"[5, 11, 23]",30,10,18.0,elevation_func_5
0.02884697914123535,0.0,0.328526573159722,0.328526573159722,"[9, 12]",30,15,3.0,elevation_func_5
0.02919292449951172,0.0,0.2273776237670333,0.2273776237670333,"[4, 21]",30,20,17.0,elevation_func_5
0.02904224395751953,1.50376350757353,2.0366601209460167,0.5328966133724866,"[7, 11, 10]",30,25,3.0,elevation_func_5
0.02790212631225586,2.8051218766707295,2.934628028043201,0.12950615137247157,"[14, 13, 17, 19]",30,30,5.0,elevation_func_5
0.028277158737182617,3.2881228902113238,6.546973222027214,3.25885033181589,"[11, 27, 24, 22]",30,35,11.0,elevation_func_5
0.03169417381286621,0.0,0.5804712188969496,0.5804712188969496,"[14, 15]",30,40,1.0,elevation_func_5
0.028692245483398438,1.4384096174428485,3.5128014745285263,2.074391857085678,"[3, 5, 23, 6]",30,45,3.0,elevation_func_5
0.029050111770629883,0.40647425465263787,1.5167437008121376,1.1102694461594997,"[12, 8, 13]",30,50,1.0,elevation_func_5
0.05384492874145508,0.0,3.714912863209948,3.714912863209948,"[16, 20]",40,5,4.0,elevation_func_5
0.0524899959564209,0.0,1.6586028456639523,1.6586028456639523,"[11, 39]",40,10,28.0,elevation_func_5
0.06402993202209473,0.0,2.1171107462847862,2.1171107462847862,"[17, 24]",40,15,7.0,elevation_func_5
0.057611942291259766,0.0,1.1220061202726295,1.1220061202726295,"[26, 31]",40,20,5.0,elevation_func_5
0.05914902687072754,0.0,3.906475450236515,3.906475450236515,"[17, 37]",40,25,20.0,elevation_func_5
0.06226515769958496,2.0975454515771066,2.5454984305218766,0.44795297894477004,"[21, 36, 39]",40,30,18.0,elevation_func_5
0.057305097579956055,2.132482054858027,3.9639593460358813,1.8314772911778543,"[3, 35, 38]",40,35,35.0,elevation_func_5
0.05777716636657715,0.0,1.5263457192152807,1.5263457192152807,"[32, 38]",40,40,6.0,elevation_func_5
0.05691075325012207,0.0,1.0605273481982114,1.0605273481982114,"[37, 39]",40,45,2.0,elevation_func_5
0.05472517013549805,0.6415117148542848,1.5263290027809406,0.8848172879266558,"[19, 26, 37]",40,50,18.0,elevation_func_5
0.08437895774841309,3.4346615559968585,3.647309286060325,0.2126477300634666,"[15, 18, 40, 24, 36]",50,5,21.0,elevation_func_5
0.09877610206604004,0.0,1.0934729388059228,1.0934729388059228,"[13, 30]",50,10,17.0,elevation_func_5
0.07715988159179688,1.1530025477168824,3.3438393424549204,2.190836794738038,"[12, 42, 21, 32]",50,15,20.0,elevation_func_5
0.0829010009765625,0.0,0.909026080262173,0.909026080262173,"[14, 22]",50,20,8.0,elevation_func_5
0.09529685974121094,3.128899426741741,3.2675198450182683,0.13862041827652716,"[17, 48, 38, 35]",50,25,18.0,elevation_func_5
0.09965801239013672,1.0158547330242684,1.5001272002887756,0.4842724672645071,"[20, 47, 48]",50,30,28.0,elevation_func_5
0.09279894828796387,0.0,1.5877466935575435,1.5877466935575435,"[30, 45]",50,35,15.0,elevation_func_5
0.0867459774017334,0.0,3.98657788939351,3.98657788939351,"[40, 47]",50,40,7.0,elevation_func_5
0.0964360237121582,1.1191553425076828,1.2268702719927094,0.10771492948502659,"[20, 12, 32, 26]",50,45,6.0,elevation_func_5
0.09725308418273926,0.0,1.7980849417366562,1.7980849417366562,"[16, 41]",50,50,25.0,elevation_func_5
0.1444389820098877,0.9205744437675314,3.7691134925293523,2.848539048761821,"[9, 51, 54, 7, 13]",60,5,4.0,elevation_func_5
0.13701510429382324,2.2845675147748654,2.486892287819907,0.2023247730450417,"[14, 45, 23, 53]",60,10,39.0,elevation_func_5
0.12505292892456055,2.4051799805092875,2.625218781934192,0.2200388014249044,"[13, 59, 0, 22]",60,15,9.0,elevation_func_5
0.13028502464294434,3.026641677469896,3.1886949945143916,0.162053317044496,"[34, 27, 45, 46]",60,20,12.0,elevation_func_5
0.11798810958862305,2.6710379423509787,2.8019566912158553,0.13091874886487664,"[10, 52, 1, 48, 45, 36]",60,25,26.0,elevation_func_5
0.12000799179077148,1.800208327430983,3.2917019483188845,1.4914936208879015,"[16, 32, 26]",60,30,10.0,elevation_func_5
0.12351393699645996,0.2874443246812399,3.1512251479024327,2.8637808232211928,"[6, 24, 40]",60,35,34.0,elevation_func_5
0.14244484901428223,1.5532758927726154,2.110506897156257,0.5572310043836415,"[22, 33, 42]",60,40,20.0,elevation_func_5
0.1366889476776123,0.0,0.17796699033667207,0.17796699033667207,"[5, 40]",60,45,35.0,elevation_func_5
0.12307596206665039,1.1880010725733583,3.1037803556432744,1.915779283069916,"[23, 16, 29, 25, 40]",60,50,17.0,elevation_func_5
0.19319677352905273,2.9761842914288397,3.052519952822065,0.07633566139322534,"[22, 10, 1, 14, 59]",70,5,37.0,elevation_func_5
0.176300048828125,0.0,2.694088432301389,2.694088432301389,"[3, 10]",70,10,7.0,elevation_func_5
0.17544007301330566,0.8412034975769636,2.0840105209981665,1.242807023421203,"[36, 31, 5, 58]",70,15,22.0,elevation_func_5
0.17710185050964355,1.4300774638940161,1.6052276333619908,0.17515016946797468,"[21, 30, 39, 62]",70,20,41.0,elevation_func_5
0.1744670867919922,0.0,2.013525424039977,2.013525424039977,"[42, 60]",70,25,18.0,elevation_func_5
0.19770383834838867,1.1448294062428876,2.8492827167252788,1.7044533104823911,"[1, 12, 19, 47]",70,30,46.0,elevation_func_5
0.2027130126953125,1.0357167948845325,1.1885237975069507,0.1528070026224182,"[5, 14, 68, 37, 23]",70,35,18.0,elevation_func_5
0.1934821605682373,3.1291244488727488,3.9486156888178083,0.8194912399450593,"[42, 6, 31, 26, 46]",70,40,4.0,elevation_func_5
0.20824909210205078,0.48590902764225175,1.0378130539960473,0.5519040263537955,"[4, 23, 53]",70,45,49.0,elevation_func_5
0.18174314498901367,0.2550445129019774,0.5087258319490395,0.25368131904706215,"[8, 37, 52]",70,50,44.0,elevation_func_5
0.22888517379760742,2.332746715554287,2.3736207008614123,0.04087398530712494,"[70, 46, 44, 47, 12, 71]",80,5,1.0,elevation_func_5
0.2478940486907959,0.7934147322761731,0.8493818657384244,0.05596713346225135,"[1, 61, 29, 35]",80,10,34.0,elevation_func_5
0.24460220336914062,0.48500075396959774,1.6619924653280882,1.1769917113584905,"[29, 11, 43]",80,15,14.0,elevation_func_5
0.3224608898162842,0.8483761521647204,0.9110585505481106,0.06268239838339018,"[28, 38, 48, 34, 37]",80,20,9.0,elevation_func_5
0.25783705711364746,1.299434945886655,2.217746682450612,0.918311736563957,"[51, 50, 5, 45, 69]",80,25,18.0,elevation_func_5
0.24877095222473145,1.259367674733656,2.537789221461785,1.278421546728129,"[23, 72, 54, 74, 35, 31]",80,30,8.0,elevation_func_5
0.24057793617248535,0.012475471440059893,0.8867633530608321,0.8742878816207722,"[55, 3, 65]",80,35,10.0,elevation_func_5
0.27440690994262695,2.854814995852064,3.121915726657498,0.26710073080543406,"[18, 66, 67, 60, 35]",80,40,17.0,elevation_func_5
0.26222801208496094,0.314702225145993,0.5233652219523033,0.20866299680631029,"[1, 45, 33]",80,45,32.0,elevation_func_5
0.3029937744140625,0.0,2.0058424307843445,2.0058424307843445,"[40, 78]",80,50,38.0,elevation_func_5
0.3379840850830078,1.1283467596513208,1.9492778058822247,0.8209310462309038,"[30, 25, 12, 89]",90,5,59.0,elevation_func_5
0.3142380714416504,0.10695198160053376,0.9347789129672435,0.8278269313667097,"[55, 16, 89]",90,10,34.0,elevation_func_5
0.31574106216430664,0.060591988325185975,1.8096620382621909,1.7490700499370049,"[24, 83, 73]",90,15,49.0,elevation_func_5
0.30071592330932617,1.7313019710465296,6.41131834153111,4.68001637048458,"[0, 6, 67, 62]",90,20,62.0,elevation_func_5
0.3189718723297119,0.047815155749842964,0.1602137532699488,0.11239859752010584,"[16, 46, 82]",90,25,66.0,elevation_func_5
0.321347713470459,0.8468948904468665,1.7931896467536035,0.946294756306737,"[46, 0, 49]",90,30,3.0,elevation_func_5
0.31216907501220703,0.06721807117093248,1.3564964357529385,1.289278364582006,"[8, 60, 84]",90,35,76.0,elevation_func_5
0.3156149387359619,0.0,0.4065173564006552,0.4065173564006552,"[66, 87]",90,40,21.0,elevation_func_5
0.29688239097595215,4.387548899002264,5.103674274994232,0.7161253759919672,"[3, 46, 9, 66, 70]",90,45,67.0,elevation_func_5
0.3113059997558594,3.5134179622452093,3.710288080193446,0.19687011794823683,"[81, 66, 39, 55, 84]",90,50,3.0,elevation_func_5
0.43120884895324707,0.5380218506113899,0.9046478294127258,0.36662597880133596,"[75, 77, 86]",100,5,11.0,elevation_func_5
0.3798701763153076,0.23101926332962264,0.628791224219788,0.3977719608901653,"[23, 12, 66]",100,10,43.0,elevation_func_5
0.4242110252380371,1.0073767477422235,1.630197773894102,0.6228210261518785,"[32, 50, 16, 94]",100,15,62.0,elevation_func_5
0.3972799777984619,0.4744358816342198,1.5004457344491617,1.026009852814942,"[56, 73, 63]",100,20,7.0,elevation_func_5
0.4016859531402588,1.9643725447031004,5.182692822933468,3.218320278230368,"[26, 84, 83, 58, 34, 27]",100,25,1.0,elevation_func_5
0.388427734375,3.191904553757502,3.254376674436216,0.06247212067871377,"[46, 94, 56, 64, 2, 51]",100,30,5.0,elevation_func_5
0.36637306213378906,1.4379174785103699,1.5965862540653442,0.15866877555497427,"[77, 45, 83, 63, 96]",100,35,19.0,elevation_func_5
0.3326249122619629,1.3610537564126755,2.6584214413050242,1.2973676848923488,"[75, 91, 3, 80]",100,40,5.0,elevation_func_5
0.34603381156921387,0.49236204201802525,1.029808435726749,0.5374463937087237,"[5, 25, 34]",100,45,29.0,elevation_func_5
0.3416886329650879,0.0,0.39418013940310415,0.39418013940310415,"[4, 19]",100,50,15.0,elevation_func_5
